,username,bio,profile_url,location,website
2217,rojaselvamanirk,"Minister for Tourism, Culture & Youth Advancement

MLA - Nagari Constituency",https://twitter.com/RojaSelvamaniRK,"Nagari, India",
2218,pranitasubhash,Actor| Married | Girl Momma |Philanthropist | Social Entrepreneur| Teetotaler| Cynophile | Vegetarian |ಕನ್ನಡತಿ| Dharma|,https://twitter.com/pranitasubhash,India,http://Www.smarturl.it/pranithasubhash
2219,naveen_odisha,"Chief Minister of Odisha; 
President, Biju Janata Dal.",https://twitter.com/Naveen_Odisha,"Bhubaneswar, Odisha",http://www.bjdodisha.org.in/naveen-patnaik/
2220,shamasikander,"Actor in film/web/tv,inspirational speaker, traveler, explorer,seeker, learner, observer,dreamer, achiever, trend setter",https://twitter.com/shamasikander,Mumbai,
2221,iampoojabatra,"Actor, Former Miss India, Novaturient, 🌎 Traveler. Philosophy- Quid Pro Quo",https://twitter.com/iampoojabatra,California,http://www.poojabatra.com
2222,iam_sjsuryah,I'm here..Officially..S J Suryah | Director - Actor,https://twitter.com/iam_SJSuryah,Chennai,http://www.facebook.com/SJSuryahOfficial
2223,abhiandniyu,"Decolonizing Indian minds, one video at a time
Forbes 30 under 30 |

Most impactful influencer of the year",https://twitter.com/abhiandniyu,Mumbai,https://www.youtube.com/c/abhiandniyu
2224,konathamdileep,"Director, Digital Media, Govt of Telangana. Opinions expressed are personal. Trolls will be summarily blocked.

#JaiTelangana ✊",https://twitter.com/KonathamDileep,"Hyderabad, Telangana",
2225,ajithfc,A fan page praising an Actor | Racer | philanthropist | Now Running: #Thunivu | upcoming: #AK62 | Now streaming: #Thunivu |,https://twitter.com/ajithFC,India,http://facebook.com/actorajithfc
2226,allarinaresh,Actor & Producer,https://twitter.com/allarinaresh,"Hyderabad, India",https://www.facebook.com/AllariNaresh
2227,ysjagan,"Chief Minister, Andhra Pradesh",https://twitter.com/ysjagan,"Vijayawada, India",http://www.ysrcongress.com
2228,thevirdas,"Comedian/Actor/Weirdass Comedy/ Biscuit Lover.
My new NETFLIX SPECIAL, LANDING streams on Dec 26th
netflix.com/in/title/81629…
WEBSITE: virdas.in",https://twitter.com/thevirdas,"Mumbai, Maharashtra",http://www.virdas.in
2229,bsbommai,Chief Minister of Karnataka,https://twitter.com/BSBommai,"Karnataka, India",http://www.bsbommai.com
2230,jaygalla,Indian Politician & Entrepreneur,https://twitter.com/JayGalla,"Guntur, India",http://www.amararaja.co.in
2231,megopichand,film director,https://twitter.com/megopichand,"Hyderabad, India",https://www.facebook.com/MeGopichand/
2232,kchirutweets,Indian. Actor.,https://twitter.com/KChiruTweets,"Hyderabad, India",
2233,anupamachopra,"Film Critic, journalist, author. Founder and editor of @Filmcompanion. You can find my reviews, interviews and recommendations on filmcompanion.in",https://twitter.com/anupamachopra,Mumbai,http://www.filmcompanion.in
2234,nandamurikalyan,CEO @NTRArtsOfficial. Actor.,https://twitter.com/NANDAMURIKALYAN,India,http://www.facebook.com/NandamuriKalyanram
2235,harichandanaias,| Hyderabadi | LSE Grad | Environment & Empowerment |Social innovation. views personal,https://twitter.com/harichandanaias,"Hyderabad, India",http://sites.google.com/view/harichandanaias
2236,actorsubbaraju,actor,https://twitter.com/actorsubbaraju,hyderabad,http://www.facebook.com/subbarajuofficial
2237,jp_loksatta,"Physician by training, a public servant by choice and a democrat by conviction. Founder - @FDR_india, LokSatta movement , @loksatta_party, Surajya movement",https://twitter.com/JP_LOKSATTA,"Hyderabad, India",http://www.youtube.com/jploksattaofficial
2238,geethaarts,Indian film production company established in 1972 by Mr.Allu Aravind.,https://twitter.com/GeethaArts,Hyderabad,https://www.instagram.com/geethaarts/
2239,filmcompanion,Film Companion is a celebration of the movies & more.,https://twitter.com/FilmCompanion,India,https://www.filmcompanion.in/
2240,mla_sudhakar,"Minister for Health & Family Welfare and Medical Education, Govt of Karnataka | MLA Chikkaballapura | Patriot | Motto - Equal and Fair Opportunities for All",https://twitter.com/mla_sudhakar,"Bengaluru, Karnataka, India",
2241,themohanbabu,"Actor, Producer, Educationalist, Philanthropist",https://twitter.com/themohanbabu,India,http://www.mohanbabu.com
2242,music_santhosh,Indian Film music composer/performer,https://twitter.com/Music_Santhosh,"Chennai, India",https://www.facebook.com/santhosh.narayanan.3701
2243,itssumakanakala,Entrepreneur | Producer | TV presenter | Actor | Philanthropist,https://twitter.com/ItsSumaKanakala,"Hyderabad, India",
2244,anilkumble1074,Ex-Indian Cricketer | Entrepreneur | Founder @TENVIC_Sports @spektacom,https://twitter.com/anilkumble1074,"Bengaluru, India",
2245,prabhas_anwar2,V.kota young Rebel Star #Prabhas fans Association president Chittoor dist (AP) #Adipurush #Salaar Trust no 1 kill Every 1 be only 1  @UV_Creations  @omraut,https://twitter.com/Prabhas_Anwar2,India,http://prabhas.com
2246,idlebrainjeevi,"founder, editor & reviewer of idlebrain.com - a telugu film website. truth seeker and a travel addict! insta: instagram.com/hijeevi/",https://twitter.com/idlebrainjeevi,hyderabad,http://www.idlebrain.com
2247,thetoonguy,"Cartoonist, illustrator and wildlife buff. Creator of Green Humour. Columns with The Hindu, Roundglass, Gocomics.",https://twitter.com/thetoonguy,Nagpur,http://www.greenhumour.com
2248,mandvisharma,Publicist. Founder @treeshulmedia . Ex @RedChilliesEnt ex journo @ Delhi Times & India Today. More to do soon,https://twitter.com/MandviSharma,MUMBAI,https://twitter.com/MandviSharma
2249,gourayy,"actor   staying mad, coz that's the only way",https://twitter.com/Gourayy,"Chennai, India",https://www.instagram.com/gourigkofficial/
2250,karthikgnath,"Founder-Ilaya Bharatham,Nationalist with a twist,political enthusiast,legal enthusiast",https://twitter.com/karthikgnath,"Chennai, India",https://youtube.com/@ilayabharatham
2251,sumalathaa,"Member of Parliament (Independent)
17th Lok Sabha, 
ಮಂಡ್ಯ ಕರ್ನಾಟಕ

Mandya , Karnataka

Standing Committee Member : IT & communications",https://twitter.com/sumalathaA,bangalore,https://www.facebook.com/SumalathaAmbi/
2252,aadhiofficial,"Actor driven by passion...,if u wanna follow a Herooo.,he is deep within you!! 
Official Instagram & FB Pages -  Aadhiofficial",https://twitter.com/AadhiOfficial,India,https://www.facebook.com/AadhiOfficial
2253,doctornene,"Doctor, Adventurer, Sports enthusiast, Health Tech Innovator, Foodie, Renaissance man, Animal lover, Friend, Husband and Father!",https://twitter.com/DoctorNene,"Mumbai, India",https://linktr.ee/drnene
2254,cryptopatel,"21M ฿ ÷ 8B 🌎 = 0.0002625 #Bitcoin 24x7 #BTC #Stock 🖥 Technical Analyst 👑 BNB ❤ I make complicated topics easy to understand #DYOR
t.me/Officialcrypto…",https://twitter.com/CryptoPatel,United Arab Emirates,
2255,doctorlfc,Physician who manages Diabetes | Words and Numbers | Cricket and Football | Insta: instagram.com/zuckerdoctor?i…,https://twitter.com/DoctorLFC,India,https://twitter.com/search?q=from%3A%40doctorlfc%20-filter%3Amentions&t=cmEXXyawYhrWlBGKHfT7pw&s=09
2256,abidsensibull,"CEO, and Co-founder Sensibull.com. India's largest options platform. Verify your P&L here for free - sbull.co/s/5DyEKmaD/",https://twitter.com/abidsensibull,"Bengaluru, India",http://sensibull.com/
2257,rhevanth95,"PROUD INDIAN.
Director - Rohini Silver Screens |
Advocate, Madras High Court |  Aala Poraan Tamizhan",https://twitter.com/rhevanth95,"Chennai, India",http://rohinisilverscreens.com
2258,vishwaksenactor,An Actor || A Director,https://twitter.com/VishwakSenActor,"Hyderabad, India",https://www.imdb.com/name/nm9876442/
2259,vijaysethuoffl,Actor 🎭,https://twitter.com/VijaySethuOffl,"Chennai, India",http://instagram.com/actorvijaysethupathi
2260,mohammadkaif,"Husband, Father, Commentator, Coach & chaser of impossible dreams, including 326 at Lord's.

For business enquiries, please connect at dchopra1947@yahoo.co.in",https://twitter.com/MohammadKaif,India,https://www.instagram.com/mohammadkaif87?r=nametag
2261,bichhoan1997,"he/him league/genshin art/heavy rt
insta: bichhoan_art
   nsfw 🍆art: @azalienBH header by cuties: Igkee, Sun, Pb, Nocty ♡♡♡",https://twitter.com/bichhoan1997,"Hà Nội, Việt Nam",
2262,tst_offcl,The Official Fan Page for Thalapathy @actorvijay || Exclusive Unseens and Fanmade Posters🤞|| 24×7 Thalapathy Updates🔥||Spread Vijayism❤ #Varisu #Leo,https://twitter.com/TST_Offcl,India,https://instagram.com/vijay_social_team?igshid=YmMyMTA2M2Y=
2263,iamsampathnandi,Film writer n Director  youtu.be/REOrlr-vE9c,https://twitter.com/IamSampathNandi,Hyderabad,https://instagram.com/isampathnandi?utm_medium=copy_link
2264,dksureshinc,Indian Member of Parliament | Represents the Bangalore Rural constituency of Karnataka | Indian National Congress,https://twitter.com/DKSureshINC,"Karnataka, India",
2265,munafpa99881129,Proud to be a part of champion 🏆  Indian Team & twice in #IPL. Professional Bowling coach. for Businesses Queries  reachout to munafpatelind@gmail.com,https://twitter.com/munafpa99881129,India,
2266,rizzvi73,Digital Journalist -Video creator-cricket Analyst-Youtuber,https://twitter.com/Rizzvi73,Karachi,https://www.facebook.com/iffi.rizzvi
2267,imrealasim,"Official account of Asim Riaz. Model,Actor.- Instagram asimriaz77.official",https://twitter.com/imrealasim,"Mumbai, India",
2268,vanathibjp,National President - @BJPMahilaMorcha | Member of Tamil Nadu Legislative Assembly - Coimbatore South | கோவை தெற்கு தொகுதி தமிழக சட்டமன்ற உறுப்பினர் |,https://twitter.com/VanathiBJP,"Coimbatore, India",http://vanathisrinivasan.com
2269,rajeev_goi,"Union Minister of State for Entrepreneurship, Skill Development, Electronics & Technology. Former Chip Designer, Cellular pioneer, Tech Investor, Aviator 🇮🇳",https://twitter.com/Rajeev_GoI,"Bengaluru, Karnataka",http://www.rajeev.in/
2270,anshgupta64,Co-founder & Chief Investment Officer @WintWealth   || @iitroorkee alum,https://twitter.com/anshgupta64,"Mumbai, India",http://www.wintwealth.com/?utm_source=profile&utm_medium=twitter&utm_campaign=anshul
2271,nandu79,"New Media Editor and business head@IndianExpress. Also, gadgets, photos and podcasts. Views are personal. indianexpress.com/audio/our-own-…",https://twitter.com/nandu79,India,http://indianexpress.com/profile/author/nandagopal-rajan/
2272,hoshii_1213,ただ描き続けるだけの妖夢推し // Profile & Header by BANKWI // editing&reposting my pic is not available without permission,https://twitter.com/HoshII_1213,白玉楼,https://www.pixiv.net/users/28422945
2273,dark_crowl,"🤍💙🤍 rus/eng
♉lvl 20🖤💜🤍Cupiosexual🔶ISFP
💼Storyboard/Compositing Artist for #HelluvaBoss 😈",https://twitter.com/Dark_Crowl,"Batumi, Georgia",
2274,mrsnickyclark,Created #SheCantBeAutistic & #ActingYourAgeCampaign ( 2018) & challenging the toxic disposability of middle aged women @ActingYourAge Podcast #DontCastHerOut,https://twitter.com/MrsNickyClark,Outside looking in,http://www.mrsnickyclark.com/-5050from45.html
2275,badoujack,3 division world champion -Badou Jack Foundation -2008 Olympian,https://twitter.com/BadouJack,"Dubai, United Arab Emirates",https://www.youtube.com/channel/UCG1do4K_Ai8qNnPNyx-ksTQ
2276,roymouni,A Jane Austen heroine in a Christopher Nolan world! (: Co founder @ultimategurus,https://twitter.com/Roymouni,"Mumbai, India",http://www.ultimategurus.com/launch
2277,khalidalkhudair,CEO of @smcmena_ Board member @globalshapers @Wef @Davos. Founder of @Glowork. Proud Saudi and proud @chelseafc fan,https://twitter.com/KhalidAlKhudair,Saudi Arabia,https://www.snapchat.com/add/khalidalkhudair
2278,adhikravi,"Writer & Director - Trisha illana Nayanthara, AAA, #Bagheera, #MarkAntony Actor-Nerkonda Paarvai, K13",https://twitter.com/Adhikravi,Chennai,http://www.adhik.co.in
2279,ayanpawanist_,"Janasainik || Photography 📸 Lover || Not Impressing to Anyone Here || Traveller || 

Article 19 ( 1 ) ( a ) My Tweets My Freedom of Speech and Expression 🇮🇳",https://twitter.com/AyanPawanist_,"Vijayawada, India",http://www.JanasenaParty.Org
2280,iyankarthikeyan,"Editor-in-Chief, youturn.in IFCN signatories , Tedx Speaker, 40 under Forty awardee by Edex, Journalist, Documentary film maker",https://twitter.com/Iyankarthikeyan,Chennai,
2281,rukshardhillon,"Actor | Powered by music, books and good food | Dog lover | Kindness above anything | Views are personal",https://twitter.com/RuksharDhillon,India,
2282,anupammittal,Founder@People Group Shaadi.com | D2C/Tech Investor & Shark | instagram.com/anupammittal.me |stories.app.goo.gl/opgF |linkedin.com/in/anupammitta…,https://twitter.com/AnupamMittal,Mumbai,https://people-group.com/
2283,aswathofficial,@SilambarasanTR_ Fan | Anchor/Television Host : @suntv | Video Jockey : @sunmusic | தமிழன் | 26 | Actor | Cinema,https://twitter.com/aswathofficial,"Chennai, India",http://www.instagram.com/aswath_official
2284,ovshake42,Head of Content @WisdenIndia | Co-author @SachinAzharCT | Cricket history person | SCSI Cricket Statistician 2019/20 | Ex @cricket_country | typo legend,https://twitter.com/ovshake42,India,https://www.amazon.in/Sachin-Azhar-Cape-Town-Partnership-ebook/dp/B08QFWDTWT/
2285,raizawilson,Actor,https://twitter.com/raizawilson,"Chennai, India",
2286,restispolitics,Politics podcast with @campbellclaret + @RoryStewartUK | Listen 👉 linktr.ee/restispolitics | Contact 👉 restispolitics@gmail.com |,https://twitter.com/RestIsPolitics,London/Jordan,https://linktr.ee/restispolitics
2287,fijian_drua,"Official Twitter account of the Fijian Drua, @SuperRugby Pacific's newest team. Proudly representing Fiji in the world's toughest pro rugby comp. 🇫🇯⛵🏉",https://twitter.com/Fijian_Drua,Fiji,https://linktr.ee/FIJIANDRUA
2288,mrrathna,"Writer | Director - #MeyaadhaMaan #Aadai #GuluGulu

Dialogues - #Master #Vikram #Leo",https://twitter.com/MrRathna,Chennai,http://instagram.com/mr.rathna?utm_source=qr
2289,7screenstudio,Film Production and Distribution Company,https://twitter.com/7screenstudio,India,https://instagram.com/7_screenstudio?utm_medium=copy_link
2290,asmazehradr,"Medical Doctor,Assistant Professor.
President AIMWA
member AIMPLB
President Shariah Committee Hyderabad. President Muslim Women Development Society. Hyd",https://twitter.com/AsmaZehradr,"Hyderabad, India",
2291,swathishta,Actor | Offical Account,https://twitter.com/swathishta,chennai,https://instagram.com/swathishta_krishnan
2292,stephanlivera,#Bitcoin Podcaster | Work @Swanbitcoin | partner @bitcoinervc | contributor @bitcoinmagazine | $10 free BTC swan.com/livera,https://twitter.com/stephanlivera,"Dubai, UAE",https://stephanlivera.com/
2293,trendulkar,"90s kid. Partner at Shorbox. Traveler. Himachali. Semi-retired. Sports, movies & music. Account NOT affiliated to S. Tendulkar. 📩 apoorv@shorbox.com",https://twitter.com/Trendulkar,"Mumbai, India",https://www.instagram.com/trendulkar
2294,being_nobleman,"Looking to live a noble life? Follow me for tips on cultivating discipline, knowledge, and unique thinking. Improve yourself and make positive changes.",https://twitter.com/being_nobleman,India,
2295,seriousfunnyguy,"I couldn’t do great things, so I now do small things in a great way!| 🇮🇳India First| Hobby-chef| Golfer| Environment Activist | Skill Motivator| Humanitarian|",https://twitter.com/seriousfunnyguy,India,http://www.hai-india.org
2296,icicibank,"ICICI Bank welcomes you! Follow us for global news, offers, banking on twitter, campaigns & financial education. For service queries, tag @ICICIBank_Care",https://twitter.com/ICICIBank,India,http://icicibank.com
2297,bhuttozulfikar,"Karachi based artist, part time curator, occassional writer and forever Indus River Dolphin activist. This is my only Twitter account. 🐬",https://twitter.com/BhuttoZulfikar,,http://www.zulfikaralibhuttoart.org
2298,therashamidesai,"A girl full of dreams!!! Daughter, Lover, Actor. Long way to go!!!!",https://twitter.com/TheRashamiDesai,India,http://bit.ly/3hxlEt3
2299,asadowaisi,"President @aimim_national & Member of Parliament Lok Sabha (Hyderabad Constituency) Barrister-at-Law (Lincolns Inn), England",https://twitter.com/asadowaisi,Hyderabad,
2300,abhilashthapli,"शरीर एक, आत्मा अनेक। 😉 RJ | Actor | Host (Not necessarily in that order)",https://twitter.com/abhilashthapli,"Mumbai, India",https://www.instagram.com/abhilashthapliyal/?hl=en
2301,mnageswarraoips,"Former Director, CBI. “In a time of universal deceit, telling truth is revolutionary act”~Orwell. #EqualRightsForHindus & #RSS_Mukt_Bharat. Backup @MNR_IPS",https://twitter.com/MNageswarRaoIPS,"Telangana, India",http://equalrightsforhindus.com/
2302,issaamro,"#Activist,#HRD, based in #Hebron, #Palestine, Recognized as Human Rights Defender by the #UN, #EuropeanUnion. Contributor @Jdforward, @Guardian,@thehill.🇵🇸",https://twitter.com/Issaamro,"Hebron, Palestine",https://en.wikipedia.org/wiki/Issa_Amro
